127.0.0.1 - - [27/Feb/2016:12:17:36 -0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:32 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4127
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:34 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 6066
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:34 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:34 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:34 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:38 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml?codigo=4 HTTP/1.1" 200 4438
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:38 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:22:38 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:30 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4126
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:30 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:32 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 6085
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:41 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml?codigo=3 HTTP/1.1" 200 4247
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:41 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:25:41 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:46 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4126
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:46 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:47 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 6112
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:47 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:47 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:47 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:53 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml?codigo=3 HTTP/1.1" 200 4279
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:53 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:53 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:56 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4126
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:56 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:57 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 6114
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:57 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:57 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:26:57 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:27:42 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4169
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:27:42 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:27:42 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:30 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4127
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:30 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:32 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 6956
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:32 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:42 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4167
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:42 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:28:42 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:26 -0300] "POST /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4126
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:26 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&amp;stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:27 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 7786
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:27 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:27 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:29:27 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:01 -0300] "GET /FinanceiroJPA/CadastroLancamento.xhtml HTTP/1.1" 200 4167
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:01 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:01 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:30 -0300] "GET /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 7786
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:30 -0300] "GET /FinanceiroJPA/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:30 -0300] "GET /FinanceiroJPA/javax.faces.resource/consulta-lancamentos.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - henrique [27/Feb/2016:12:30:30 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2016:13:09:12 -0300] "POST /FinanceiroJPA/ConsultaLancamento.xhtml HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [27/Feb/2016:13:09:12 -0300] "GET /FinanceiroJPA/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
